NORAD_CAT_ID,OBJECT_NUMBER,OBJECT_NAME,INTLDES,OBJECT_ID,RCS,RCS_SIZE,COUNTRY,MSG_EPOCH,DECAY_EPOCH,SOURCE,MSG_TYPE,PRECEDENCE
59094,59094,STARLINK-31302,2024-041W,2024-041W,0,LARGE,US,5/29/2024 22:24,7/7/2024 0:00,60day_msg,Prediction,4
60223,60223,RESURS P1 DEB,2013-030M,2013-030M,0,SMALL,CIS,7/17/2024 17:45,7/7/2024 0:00,satcat,Historical,1
60223,60223,RESURS P1 DEB,2013-030M,2013-030M,0,SMALL,CIS,7/16/2024 21:28,7/7/2024 0:00,decay_msg,Historical,2
60226,60226,RESURS P1 DEB,2013-030Q,2013-030Q,0,LARGE,CIS,7/17/2024 17:45,7/7/2024 0:00,satcat,Historical,1
60226,60226,RESURS P1 DEB,2013-030Q,2013-030Q,0,LARGE,CIS,7/16/2024 21:28,7/7/2024 0:00,decay_msg,Historical,2
45681,45681,STARLINK-1396,2020-035AA,2020-035AA,0,LARGE,US,7/3/2024 11:01,7/6/2024 6:46,TIP_msg,Prediction,3
45681,45681,STARLINK-1396,2020-035AA,2020-035AA,0,LARGE,US,7/6/2024 14:48,7/6/2024 14:18,TIP_msg,Prediction,3
45681,45681,STARLINK-1396,2020-035AA,2020-035AA,0,LARGE,US,7/6/2024 11:51,7/6/2024 14:18,TIP_msg,Prediction,3
45681,45681,STARLINK-1396,2020-035AA,2020-035AA,0,LARGE,US,7/5/2024 13:12,7/6/2024 13:33,TIP_msg,Prediction,3
45681,45681,STARLINK-1396,2020-035AA,2020-035AA,0,LARGE,US,7/4/2024 14:14,7/6/2024 13:07,TIP_msg,Prediction,3
45681,45681,STARLINK-1396,2020-035AA,2020-035AA,0,LARGE,US,7/6/2024 6:44,7/6/2024 12:55,TIP_msg,Prediction,3
45681,45681,STARLINK-1396,2020-035AA,2020-035AA,0,LARGE,US,7/6/2024 1:23,7/6/2024 12:55,TIP_msg,Prediction,3
5103,5103,COSMOS 397 DEB,1971-015AC,1971-015AC,0,SMALL,CIS,5/16/2024 4:48,7/6/2024 0:00,60day_msg,Prediction,4
29746,29746,FENGYUN 1C DEB,1999-025AL,1999-025AL,0,SMALL,PRC,7/10/2024 19:48,7/6/2024 0:00,satcat,Historical,1
29746,29746,FENGYUN 1C DEB,1999-025AL,1999-025AL,0,SMALL,PRC,7/10/2024 1:08,7/6/2024 0:00,decay_msg,Historical,2
29746,29746,FENGYUN 1C DEB,1999-025AL,1999-025AL,0,SMALL,PRC,7/4/2024 4:07,7/6/2024 0:00,60day_msg,Prediction,4
31077,31077,FENGYUN 1C DEB,1999-025BFX,1999-025BFX,0,SMALL,PRC,6/13/2024 3:48,7/6/2024 0:00,60day_msg,Prediction,4
32072,32072,CBERS 1 DEB,1999-057QL,1999-057QL,0,SMALL,CHBZ,7/4/2024 4:07,7/6/2024 0:00,60day_msg,Prediction,4
32072,32072,CBERS 1 DEB,1999-057QL,1999-057QL,0,SMALL,CHBZ,6/13/2024 3:48,7/6/2024 0:00,60day_msg,Prediction,4
40518,40518,DMSP 5D-2 F13 DEB,1995-015DE,1995-015DE,0,SMALL,US,5/22/2024 1:29,7/6/2024 0:00,60day_msg,Prediction,4
45045,45045,STARLINK-1120,2020-006B,2020-006B,0,LARGE,US,6/6/2024 6:29,7/6/2024 0:00,60day_msg,Prediction,4
45215,45215,STARLINK-1245,2020-012AP,2020-012AP,0,LARGE,US,5/29/2024 22:24,7/6/2024 0:00,60day_msg,Prediction,4
45681,45681,STARLINK-1396,2020-035AA,2020-035AA,0,LARGE,US,7/13/2024 18:42,7/6/2024 0:00,satcat,Historical,1
45681,45681,STARLINK-1396,2020-035AA,2020-035AA,0,LARGE,US,7/6/2024 15:39,7/6/2024 0:00,decay_msg,Historical,2
45681,45681,STARLINK-1396,2020-035AA,2020-035AA,0,LARGE,US,5/22/2024 1:29,7/6/2024 0:00,60day_msg,Prediction,4
45730,45730,STARLINK-1461,2020-038A,2020-038A,0,LARGE,US,5/22/2024 1:29,7/6/2024 0:00,60day_msg,Prediction,4
48941,48941,SHERPA-LTE1,2021-059BQ,2021-059BQ,0,MEDIUM,US,6/26/2024 5:47,7/6/2024 0:00,60day_msg,Prediction,4
48941,48941,SHERPA-LTE1,2021-059BQ,2021-059BQ,0,MEDIUM,US,5/22/2024 1:29,7/6/2024 0:00,60day_msg,Prediction,4
50284,50284,COSMOS 1408 DEB,1982-092YZ,1982-092YZ,0,SMALL,CIS,7/10/2024 19:48,7/6/2024 0:00,satcat,Historical,1
50284,50284,COSMOS 1408 DEB,1982-092YZ,1982-092YZ,0,SMALL,CIS,7/10/2024 1:08,7/6/2024 0:00,decay_msg,Historical,2
50284,50284,COSMOS 1408 DEB,1982-092YZ,1982-092YZ,0,SMALL,CIS,7/4/2024 4:07,7/6/2024 0:00,60day_msg,Prediction,4
50284,50284,COSMOS 1408 DEB,1982-092YZ,1982-092YZ,0,SMALL,CIS,6/26/2024 5:47,7/6/2024 0:00,60day_msg,Prediction,4
50284,50284,COSMOS 1408 DEB,1982-092YZ,1982-092YZ,0,SMALL,CIS,6/19/2024 1:55,7/6/2024 0:00,60day_msg,Prediction,4
53384,53384,OBJECT Q,2022-096Q,2022-096Q,0,SMALL,CIS,8/3/2024 20:16,7/6/2024 0:00,satcat,Historical,1
53384,53384,OBJECT Q,2022-096Q,2022-096Q,0,SMALL,CIS,8/2/2024 16:15,7/6/2024 0:00,decay_msg,Historical,2
60232,60232,RESURS P1 DEB,2013-030W,2013-030W,0,SMALL,CIS,7/13/2024 18:42,7/6/2024 0:00,satcat,Historical,1
60232,60232,RESURS P1 DEB,2013-030W,2013-030W,0,SMALL,CIS,7/10/2024 1:08,7/6/2024 0:00,decay_msg,Historical,2
48941,48941,SHERPA-LTE1,2021-059BQ,2021-059BQ,0,MEDIUM,US,7/4/2024 23:39,7/5/2024 9:43,TIP_msg,Prediction,3
48941,48941,SHERPA-LTE1,2021-059BQ,2021-059BQ,0,MEDIUM,US,7/5/2024 14:18,7/5/2024 9:38,TIP_msg,Prediction,3
48941,48941,SHERPA-LTE1,2021-059BQ,2021-059BQ,0,MEDIUM,US,7/5/2024 7:45,7/5/2024 9:38,TIP_msg,Prediction,3
48941,48941,SHERPA-LTE1,2021-059BQ,2021-059BQ,0,MEDIUM,US,7/2/2024 14:07,7/5/2024 13:48,TIP_msg,Prediction,3
48941,48941,SHERPA-LTE1,2021-059BQ,2021-059BQ,0,MEDIUM,US,7/1/2024 12:02,7/5/2024 12:35,TIP_msg,Prediction,3
48941,48941,SHERPA-LTE1,2021-059BQ,2021-059BQ,0,MEDIUM,US,7/5/2024 4:03,7/5/2024 10:13,TIP_msg,Prediction,3
48941,48941,SHERPA-LTE1,2021-059BQ,2021-059BQ,0,MEDIUM,US,7/3/2024 10:30,7/5/2024 10:07,TIP_msg,Prediction,3
12279,12279,DELTA 1 DEB,1978-026DX,1978-026DX,0,MEDIUM,US,6/13/2024 3:48,7/5/2024 0:00,60day_msg,Prediction,4
25527,25527,IRIDIUM 2,1998-066A,1998-066A,0,LARGE,US,6/6/2024 6:29,7/5/2024 0:00,60day_msg,Prediction,4
32072,32072,CBERS 1 DEB,1999-057QL,1999-057QL,0,SMALL,CHBZ,7/17/2024 17:45,7/5/2024 0:00,satcat,Historical,1
33993,33993,COSMOS 2251 DEB,1993-036GC,1993-036GC,0,SMALL,CIS,5/22/2024 1:29,7/5/2024 0:00,60day_msg,Prediction,4
33993,33993,COSMOS 2251 DEB,1993-036GC,1993-036GC,0,SMALL,CIS,5/16/2024 4:48,7/5/2024 0:00,60day_msg,Prediction,4
34292,34292,COSMOS 2251 DEB,1993-036MN,1993-036MN,0,SMALL,CIS,5/29/2024 22:24,7/5/2024 0:00,60day_msg,Prediction,4
37855,37855,M-CUBED/EXP-1 PRIME,2011-061F,2011-061F,0,SMALL,US,6/6/2024 6:29,7/5/2024 0:00,60day_msg,Prediction,4
39364,39364,CZ-2C R/B,2013-059B,2013-059B,0,LARGE,PRC,5/22/2024 1:29,7/5/2024 0:00,60day_msg,Prediction,4
40380,40380,EXOCUBE,2015-003E,2015-003E,0,SMALL,US,5/22/2024 1:29,7/5/2024 0:00,60day_msg,Prediction,4
43858,43858,OBJECT K,2018-104K,2018-104K,0,SMALL,US,5/29/2024 22:24,7/5/2024 0:00,60day_msg,Prediction,4
44393,44393,D STAR ONE (LIGHTSAT),2019-038H,2019-038H,0,SMALL,GER,5/9/2024 3:52,7/5/2024 0:00,60day_msg,Prediction,4
45045,45045,STARLINK-1120,2020-006B,2020-006B,0,LARGE,US,6/13/2024 3:48,7/5/2024 0:00,60day_msg,Prediction,4
45045,45045,STARLINK-1120,2020-006B,2020-006B,0,LARGE,US,5/29/2024 22:24,7/5/2024 0:00,60day_msg,Prediction,4
45559,45559,STARLINK-1344,2020-025AE,2020-025AE,0,LARGE,US,5/29/2024 22:24,7/5/2024 0:00,60day_msg,Prediction,4
47187,47187,H-2A DEB,2018-084CU,2018-084CU,0,SMALL,JPN,6/19/2024 1:55,7/5/2024 0:00,60day_msg,Prediction,4
48941,48941,SHERPA-LTE1,2021-059BQ,2021-059BQ,0,MEDIUM,US,7/13/2024 18:42,7/5/2024 0:00,satcat,Historical,1
48941,48941,SHERPA-LTE1,2021-059BQ,2021-059BQ,0,MEDIUM,US,7/5/2024 14:54,7/5/2024 0:00,decay_msg,Historical,2
48941,48941,SHERPA-LTE1,2021-059BQ,2021-059BQ,0,MEDIUM,US,5/16/2024 4:48,7/5/2024 0:00,60day_msg,Prediction,4
59372,59372,SL-4 R/B,2024-061B,2024-061B,0,LARGE,CIS,5/29/2024 22:24,7/5/2024 0:00,60day_msg,Prediction,4
60219,60219,RESURS P1 DEB,2013-030H,2013-030H,0,SMALL,CIS,7/13/2024 18:42,7/5/2024 0:00,satcat,Historical,1
60219,60219,RESURS P1 DEB,2013-030H,2013-030H,0,SMALL,CIS,7/10/2024 1:08,7/5/2024 0:00,decay_msg,Historical,2
51122,51122,STARLINK-3373,2022-005U,2022-005U,0,LARGE,US,7/3/2024 21:57,7/4/2024 3:49,TIP_msg,Prediction,3
51122,51122,STARLINK-3373,2022-005U,2022-005U,0,LARGE,US,7/4/2024 7:28,7/4/2024 2:55,TIP_msg,Prediction,3
51122,51122,STARLINK-3373,2022-005U,2022-005U,0,LARGE,US,7/4/2024 2:02,7/4/2024 2:55,TIP_msg,Prediction,3
51122,51122,STARLINK-3373,2022-005U,2022-005U,0,LARGE,US,7/3/2024 2:43,7/4/2024 2:55,TIP_msg,Prediction,3
46166,46166,STARLINK-1615,2020-057BB,2020-057BB,0,LARGE,US,7/3/2024 2:20,7/4/2024 2:10,TIP_msg,Prediction,3
48941,48941,SHERPA-LTE1,2021-059BQ,2021-059BQ,0,MEDIUM,US,7/4/2024 10:45,7/4/2024 22:49,TIP_msg,Prediction,3
48941,48941,SHERPA-LTE1,2021-059BQ,2021-059BQ,0,MEDIUM,US,7/3/2024 23:51,7/4/2024 22:49,TIP_msg,Prediction,3
46166,46166,STARLINK-1615,2020-057BB,2020-057BB,0,LARGE,US,7/4/2024 3:00,7/4/2024 1:50,TIP_msg,Prediction,3
46166,46166,STARLINK-1615,2020-057BB,2020-057BB,0,LARGE,US,7/3/2024 23:21,7/4/2024 1:50,TIP_msg,Prediction,3
46166,46166,STARLINK-1615,2020-057BB,2020-057BB,0,LARGE,US,7/3/2024 13:57,7/4/2024 1:40,TIP_msg,Prediction,3
46166,46166,STARLINK-1615,2020-057BB,2020-057BB,0,LARGE,US,7/3/2024 19:30,7/4/2024 1:23,TIP_msg,Prediction,3
5103,5103,COSMOS 397 DEB,1971-015AC,1971-015AC,0,SMALL,CIS,5/22/2024 1:29,7/4/2024 0:00,60day_msg,Prediction,4
23260,23260,CZ-4 DEB,1990-081CR,1990-081CR,0,SMALL,PRC,7/10/2024 19:48,7/4/2024 0:00,satcat,Historical,1
23260,23260,CZ-4 DEB,1990-081CR,1990-081CR,0,SMALL,PRC,7/10/2024 1:02,7/4/2024 0:00,decay_msg,Historical,2
25527,25527,IRIDIUM 2,1998-066A,1998-066A,0,LARGE,US,5/29/2024 22:24,7/4/2024 0:00,60day_msg,Prediction,4
25527,25527,IRIDIUM 2,1998-066A,1998-066A,0,LARGE,US,5/22/2024 1:29,7/4/2024 0:00,60day_msg,Prediction,4
40380,40380,EXOCUBE,2015-003E,2015-003E,0,SMALL,US,5/16/2024 4:48,7/4/2024 0:00,60day_msg,Prediction,4
44104,44104,PSLV R/B,2019-018AC,2019-018AC,0,LARGE,IND,5/22/2024 1:29,7/4/2024 0:00,60day_msg,Prediction,4
45681,45681,STARLINK-1396,2020-035AA,2020-035AA,0,LARGE,US,5/29/2024 22:24,7/4/2024 0:00,60day_msg,Prediction,4
46166,46166,STARLINK-1615,2020-057BB,2020-057BB,0,LARGE,US,7/4/2024 18:23,7/4/2024 0:00,satcat,Historical,1
46166,46166,STARLINK-1615,2020-057BB,2020-057BB,0,LARGE,US,7/4/2024 3:25,7/4/2024 0:00,decay_msg,Historical,2
47187,47187,H-2A DEB,2018-084CU,2018-084CU,0,SMALL,JPN,7/10/2024 19:48,7/4/2024 0:00,satcat,Historical,1
47187,47187,H-2A DEB,2018-084CU,2018-084CU,0,SMALL,JPN,7/10/2024 1:02,7/4/2024 0:00,decay_msg,Historical,2
47744,47744,STARLINK-2158,2021-017Y,2021-017Y,0,LARGE,US,7/6/2024 20:52,7/4/2024 0:00,satcat,Historical,1
47744,47744,STARLINK-2158,2021-017Y,2021-017Y,0,LARGE,US,7/4/2024 1:55,7/4/2024 0:00,decay_msg,Historical,2
51122,51122,STARLINK-3373,2022-005U,2022-005U,0,LARGE,US,7/6/2024 20:52,7/4/2024 0:00,satcat,Historical,1
51122,51122,STARLINK-3373,2022-005U,2022-005U,0,LARGE,US,7/4/2024 7:46,7/4/2024 0:00,decay_msg,Historical,2
51122,51122,STARLINK-3373,2022-005U,2022-005U,0,LARGE,US,5/29/2024 22:24,7/4/2024 0:00,60day_msg,Prediction,4
51322,51322,COSMOS 1408 DEB,1982-092BEQ,1982-092BEQ,0,SMALL,CIS,5/9/2024 3:52,7/4/2024 0:00,60day_msg,Prediction,4
60231,60231,RESURS P1 DEB,2013-030V,2013-030V,0,SMALL,CIS,7/10/2024 19:48,7/4/2024 0:00,satcat,Historical,1
60231,60231,RESURS P1 DEB,2013-030V,2013-030V,0,SMALL,CIS,7/10/2024 1:02,7/4/2024 0:00,decay_msg,Historical,2
51122,51122,STARLINK-3373,2022-005U,2022-005U,0,LARGE,US,7/3/2024 14:50,7/3/2024 23:14,TIP_msg,Prediction,3
47744,47744,STARLINK-2158,2021-017Y,2021-017Y,0,LARGE,US,7/3/2024 17:57,7/3/2024 23:11,TIP_msg,Prediction,3
47744,47744,STARLINK-2158,2021-017Y,2021-017Y,0,LARGE,US,7/2/2024 23:25,7/3/2024 23:01,TIP_msg,Prediction,3
47744,47744,STARLINK-2158,2021-017Y,2021-017Y,0,LARGE,US,7/4/2024 1:25,7/3/2024 22:40,TIP_msg,Prediction,3
47744,47744,STARLINK-2158,2021-017Y,2021-017Y,0,LARGE,US,7/3/2024 20:54,7/3/2024 22:31,TIP_msg,Prediction,3
47744,47744,STARLINK-2158,2021-017Y,2021-017Y,0,LARGE,US,7/3/2024 11:04,7/3/2024 22:30,TIP_msg,Prediction,3
59372,59372,SL-4 R/B,2024-061B,2024-061B,0,LARGE,CIS,7/2/2024 16:57,7/3/2024 16:26,TIP_msg,Prediction,3
59372,59372,SL-4 R/B,2024-061B,2024-061B,0,LARGE,CIS,7/1/2024 15:42,7/3/2024 16:02,TIP_msg,Prediction,3
59372,59372,SL-4 R/B,2024-061B,2024-061B,0,LARGE,CIS,7/3/2024 17:09,7/3/2024 16:01,TIP_msg,Prediction,3
59372,59372,SL-4 R/B,2024-061B,2024-061B,0,LARGE,CIS,7/3/2024 14:54,7/3/2024 15:59,TIP_msg,Prediction,3
59372,59372,SL-4 R/B,2024-061B,2024-061B,0,LARGE,CIS,7/3/2024 11:15,7/3/2024 15:53,TIP_msg,Prediction,3
59372,59372,SL-4 R/B,2024-061B,2024-061B,0,LARGE,CIS,6/30/2024 14:49,7/3/2024 14:59,TIP_msg,Prediction,3
59372,59372,SL-4 R/B,2024-061B,2024-061B,0,LARGE,CIS,7/3/2024 3:32,7/3/2024 14:50,TIP_msg,Prediction,3
59372,59372,SL-4 R/B,2024-061B,2024-061B,0,LARGE,CIS,6/29/2024 20:40,7/3/2024 14:50,TIP_msg,Prediction,3
59372,59372,SL-4 R/B,2024-061B,2024-061B,0,LARGE,CIS,7/3/2024 11:47,7/3/2024 13:47,TIP_msg,Prediction,3
59372,59372,SL-4 R/B,2024-061B,2024-061B,0,LARGE,CIS,7/3/2024 9:47,7/3/2024 10:22,TIP_msg,Prediction,3
12279,12279,DELTA 1 DEB,1978-026DX,1978-026DX,0,MEDIUM,US,6/6/2024 6:29,7/3/2024 0:00,60day_msg,Prediction,4
25527,25527,IRIDIUM 2,1998-066A,1998-066A,0,LARGE,US,6/13/2024 3:48,7/3/2024 0:00,60day_msg,Prediction,4
25527,25527,IRIDIUM 2,1998-066A,1998-066A,0,LARGE,US,5/16/2024 4:48,7/3/2024 0:00,60day_msg,Prediction,4
32476,32476,TECSAR,2008-002A,2008-002A,0,,ISRA,7/4/2024 18:23,7/3/2024 0:00,satcat,Historical,1
32476,32476,TECSAR,2008-002A,2008-002A,0,,ISRA,7/3/2024 22:16,7/3/2024 0:00,decay_msg,Historical,2
39364,39364,CZ-2C R/B,2013-059B,2013-059B,0,LARGE,PRC,6/6/2024 6:29,7/3/2024 0:00,60day_msg,Prediction,4
40380,40380,EXOCUBE,2015-003E,2015-003E,0,SMALL,US,6/6/2024 6:29,7/3/2024 0:00,60day_msg,Prediction,4
40380,40380,EXOCUBE,2015-003E,2015-003E,0,SMALL,US,5/29/2024 22:24,7/3/2024 0:00,60day_msg,Prediction,4
40518,40518,DMSP 5D-2 F13 DEB,1995-015DE,1995-015DE,0,SMALL,US,6/6/2024 6:29,7/3/2024 0:00,60day_msg,Prediction,4
42776,42776,URSA MAIOR,2017-036M,2017-036M,0,SMALL,IT,5/29/2024 22:24,7/3/2024 0:00,60day_msg,Prediction,4
42778,42778,MAX VALIER SAT,2017-036P,2017-036P,0,MEDIUM,IT,5/29/2024 22:24,7/3/2024 0:00,60day_msg,Prediction,4
44104,44104,PSLV R/B,2019-018AC,2019-018AC,0,LARGE,IND,5/29/2024 22:24,7/3/2024 0:00,60day_msg,Prediction,4
45681,45681,STARLINK-1396,2020-035AA,2020-035AA,0,LARGE,US,5/16/2024 4:48,7/3/2024 0:00,60day_msg,Prediction,4
45730,45730,STARLINK-1461,2020-038A,2020-038A,0,LARGE,US,6/6/2024 6:29,7/3/2024 0:00,60day_msg,Prediction,4
46158,46158,STARLINK-1589,2020-057AT,2020-057AT,0,LARGE,US,5/16/2024 4:48,7/3/2024 0:00,60day_msg,Prediction,4
48182,48182,NOAA 17 DEB,2002-032X,2002-032X,0,SMALL,US,5/29/2024 22:24,7/3/2024 0:00,60day_msg,Prediction,4
52945,52945,NACHOS-2,2022-074B,2022-074B,0,SMALL,US,5/29/2024 22:24,7/3/2024 0:00,60day_msg,Prediction,4
55694,55694,CZ-2C DEB,2023-025E,2023-025E,0,SMALL,PRC,5/29/2024 22:24,7/3/2024 0:00,60day_msg,Prediction,4
59372,59372,SL-4 R/B,2024-061B,2024-061B,0,LARGE,CIS,7/6/2024 20:52,7/3/2024 0:00,satcat,Historical,1
59372,59372,SL-4 R/B,2024-061B,2024-061B,0,LARGE,CIS,7/3/2024 18:45,7/3/2024 0:00,decay_msg,Historical,2
5103,5103,COSMOS 397 DEB,1971-015AC,1971-015AC,0,SMALL,CIS,6/6/2024 6:29,7/2/2024 0:00,60day_msg,Prediction,4
12279,12279,DELTA 1 DEB,1978-026DX,1978-026DX,0,MEDIUM,US,5/29/2024 22:24,7/2/2024 0:00,60day_msg,Prediction,4
33806,33806,COSMOS 2251 DEB,1993-036AX,1993-036AX,0,SMALL,CIS,5/16/2024 4:48,7/2/2024 0:00,60day_msg,Prediction,4
33993,33993,COSMOS 2251 DEB,1993-036GC,1993-036GC,0,SMALL,CIS,5/29/2024 22:24,7/2/2024 0:00,60day_msg,Prediction,4
34292,34292,COSMOS 2251 DEB,1993-036MN,1993-036MN,0,SMALL,CIS,6/19/2024 1:55,7/2/2024 0:00,60day_msg,Prediction,4
43858,43858,OBJECT K,2018-104K,2018-104K,0,SMALL,US,7/10/2024 19:48,7/2/2024 0:00,satcat,Historical,1
43858,43858,OBJECT K,2018-104K,2018-104K,0,SMALL,US,7/10/2024 1:02,7/2/2024 0:00,decay_msg,Historical,2
44104,44104,PSLV R/B,2019-018AC,2019-018AC,0,LARGE,IND,5/16/2024 4:48,7/2/2024 0:00,60day_msg,Prediction,4
45622,45622,FREGAT DEB,2011-037R,2011-037R,0,MEDIUM,CIS,5/16/2024 4:48,7/2/2024 0:00,60day_msg,Prediction,4
46152,46152,STARLINK-1634,2020-057AM,2020-057AM,0,LARGE,US,6/26/2024 5:47,7/2/2024 0:00,60day_msg,Prediction,4
46158,46158,STARLINK-1589,2020-057AT,2020-057AT,0,LARGE,US,5/22/2024 1:29,7/2/2024 0:00,60day_msg,Prediction,4
47465,47465,SPACEBEE-57,2021-006BE,2021-006BE,0,SMALL,US,5/22/2024 1:29,7/2/2024 0:00,60day_msg,Prediction,4
48182,48182,NOAA 17 DEB,2002-032X,2002-032X,0,SMALL,US,6/6/2024 6:29,7/2/2024 0:00,60day_msg,Prediction,4
51482,51482,DELTA 4 DEB,2018-005D,2018-005D,0,SMALL,US,7/10/2024 19:48,7/2/2024 0:00,satcat,Historical,1
51482,51482,DELTA 4 DEB,2018-005D,2018-005D,0,SMALL,US,7/10/2024 1:08,7/2/2024 0:00,decay_msg,Historical,2
55903,55903,SLS DEB,2022-156C,2022-156C,0,SMALL,US,6/19/2024 1:55,7/2/2024 0:00,60day_msg,Prediction,4
57989,57989,CZ-2D DEB,2023-152D,2023-152D,0,LARGE,PRC,5/29/2024 22:24,7/2/2024 0:00,60day_msg,Prediction,4
58612,58612,BEAK,1998-067WD,1998-067WD,0,SMALL,JPN,5/29/2024 22:24,7/2/2024 0:00,60day_msg,Prediction,4
58761,58761,GRAVITY-1 R/B,2024-009D,2024-009D,0,LARGE,PRC,5/29/2024 22:24,7/2/2024 0:00,60day_msg,Prediction,4
25527,25527,IRIDIUM 2,1998-066A,1998-066A,0,LARGE,US,6/27/2024 8:55,7/1/2024 1:27,TIP_msg,Prediction,3
5103,5103,COSMOS 397 DEB,1971-015AC,1971-015AC,0,SMALL,CIS,5/29/2024 22:24,7/1/2024 0:00,60day_msg,Prediction,4
12279,12279,DELTA 1 DEB,1978-026DX,1978-026DX,0,MEDIUM,US,6/26/2024 5:47,7/1/2024 0:00,60day_msg,Prediction,4
32467,32467,CBERS 1 DEB,1999-057RB,1999-057RB,0,SMALL,CHBZ,1/22/2025 17:18,7/1/2024 0:00,satcat,Historical,1
34292,34292,COSMOS 2251 DEB,1993-036MN,1993-036MN,0,SMALL,CIS,6/26/2024 5:47,7/1/2024 0:00,60day_msg,Prediction,4
34292,34292,COSMOS 2251 DEB,1993-036MN,1993-036MN,0,SMALL,CIS,6/13/2024 3:48,7/1/2024 0:00,60day_msg,Prediction,4
39364,39364,CZ-2C R/B,2013-059B,2013-059B,0,LARGE,PRC,5/29/2024 22:24,7/1/2024 0:00,60day_msg,Prediction,4
40380,40380,EXOCUBE,2015-003E,2015-003E,0,SMALL,US,6/26/2024 5:47,7/1/2024 0:00,60day_msg,Prediction,4
40380,40380,EXOCUBE,2015-003E,2015-003E,0,SMALL,US,6/19/2024 1:55,7/1/2024 0:00,60day_msg,Prediction,4
40380,40380,EXOCUBE,2015-003E,2015-003E,0,SMALL,US,6/13/2024 3:48,7/1/2024 0:00,60day_msg,Prediction,4
40518,40518,DMSP 5D-2 F13 DEB,1995-015DE,1995-015DE,0,SMALL,US,6/13/2024 3:48,7/1/2024 0:00,60day_msg,Prediction,4
42776,42776,URSA MAIOR,2017-036M,2017-036M,0,SMALL,IT,7/10/2024 19:48,7/1/2024 0:00,satcat,Historical,1
42776,42776,URSA MAIOR,2017-036M,2017-036M,0,SMALL,IT,7/10/2024 1:02,7/1/2024 0:00,decay_msg,Historical,2
44104,44104,PSLV R/B,2019-018AC,2019-018AC,0,LARGE,IND,6/13/2024 3:48,7/1/2024 0:00,60day_msg,Prediction,4
44104,44104,PSLV R/B,2019-018AC,2019-018AC,0,LARGE,IND,6/6/2024 6:29,7/1/2024 0:00,60day_msg,Prediction,4
45827,45827,FREGAT DEB,2011-037BM,2011-037BM,0,SMALL,CIS,5/1/2024 23:43,7/1/2024 0:00,60day_msg,Prediction,4
46152,46152,STARLINK-1634,2020-057AM,2020-057AM,0,LARGE,US,6/19/2024 1:55,7/1/2024 0:00,60day_msg,Prediction,4
46158,46158,STARLINK-1589,2020-057AT,2020-057AT,0,LARGE,US,6/13/2024 3:48,7/1/2024 0:00,60day_msg,Prediction,4
46158,46158,STARLINK-1589,2020-057AT,2020-057AT,0,LARGE,US,6/6/2024 6:29,7/1/2024 0:00,60day_msg,Prediction,4
47599,47599,STARLINK-2004,2021-009BD,2021-009BD,0,LARGE,US,5/16/2024 4:48,7/1/2024 0:00,60day_msg,Prediction,4
47644,47644,STARLINK-2026,2021-012AA,2021-012AA,0,LARGE,US,5/22/2024 1:29,7/1/2024 0:00,60day_msg,Prediction,4
50284,50284,COSMOS 1408 DEB,1982-092YZ,1982-092YZ,0,SMALL,CIS,5/29/2024 22:24,7/1/2024 0:00,60day_msg,Prediction,4
55694,55694,CZ-2C DEB,2023-025E,2023-025E,0,SMALL,PRC,6/26/2024 5:47,7/1/2024 0:00,60day_msg,Prediction,4
55694,55694,CZ-2C DEB,2023-025E,2023-025E,0,SMALL,PRC,6/19/2024 1:55,7/1/2024 0:00,60day_msg,Prediction,4
